graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,gamma_1
1115.0,9.0,5.5,7.330842405356091,0.2240762979972324,1.0,-0.11454695380041259,-0.19110349028378404
1116.0,9.0,6.0,7.628184556258956,0.24993744239817134,1.0,-0.10466780720536267,-0.1751804185095338
1117.0,9.0,4.5,6.445409674681535,0.12088697277066854,1.0,-0.12500000621320598,-0.2224514217328948
1118.0,9.0,5.0,6.729219965325221,0.0925076820099971,1.0,-0.11464441710695716,-0.2037429702180611
1119.0,9.0,5.0,6.7028946352185494,0.0810374488190557,1.0,-0.1124979388512356,-0.19641035544232913
1120.0,9.0,5.5,7.088901710314134,0.059789281095363966,1.0,-0.10609879250409798,-0.1822175109022072
1121.0,9.0,5.0,6.873073450227606,0.15018717994029895,1.0,-0.1181780345120447,-0.20442938317294593
1122.0,9.0,5.5,7.223185083902544,0.18861971183536586,1.0,-0.11080332473808985,-0.19042696764521264
1123.0,9.0,5.5,7.2086858912715766,0.10602902093608842,1.0,-0.10933870455665053,-0.1859497759490112
1124.0,9.0,6.0,7.621200095085171,0.20813055667679442,1.0,-0.10439187099413988,-0.17412951972185772
1125.0,10.0,5.0,7.043074643148152,0.1340446045598571,1.0,-0.12500001010974796,-0.21099146084778966
1126.0,10.0,5.5,7.232471406204295,0.10096371223702619,1.0,-0.11120096706410779,-0.19140194626150867
1127.0,10.0,5.5,7.330842405356094,0.0969407060716963,1.0,-0.1145469539313549,-0.1911034913469006
1128.0,10.0,6.0,7.628184556258951,0.07171041654369958,1.0,-0.10466780859559069,-0.1751804136664392
1129.0,10.0,5.5,7.484568727713349,0.17556815572234005,1.0,-0.11935909348576235,-0.19744104403326265
1130.0,10.0,6.0,7.745462668697071,0.13617111951190453,1.0,-0.10862329964659603,-0.18217787234405755
1131.0,10.0,6.0,7.8322167275721295,0.12940214029226665,1.0,-0.11152364211038131,-0.1821080139242333
1132.0,10.0,6.5,8.165402249429926,0.10009417986832747,1.0,-0.10344318657605674,-0.16885013414068084
1133.0,9.0,6.0,7.730973615929278,0.3074934485311222,1.0,-0.10844876200479953,-0.18007285713034504
1134.0,9.0,6.0,7.642703562842577,0.31448356594708293,1.0,-0.10560964021363228,-0.1781007693246956
1135.0,10.0,6.0,7.632931566102421,0.07337282477999625,1.0,-0.10521643381549099,-0.17610586005287263
1136.0,9.0,5.5,7.5077743527632315,0.2953810542970435,1.0,-0.1195513022117176,-0.1986443179952952
1137.0,10.0,6.0,7.850177238874917,0.12886736083792433,1.0,-0.11262234931270888,-0.1850745920136143
1138.0,9.0,6.0,7.848028007601228,0.4292700277052926,1.0,-0.11190835553086262,-0.18320974494225342
1139.0,10.0,6.5,8.182022780036304,0.10388241722401645,1.0,-0.10408590732893737,-0.17047626270247201
1140.0,9.0,6.0,7.611965251569261,0.23336013479476847,1.0,-0.1044265440131597,-0.17185587123384613
1141.0,9.0,6.0,7.606131156766423,0.15942266788196297,1.0,-0.10418945428554911,-0.1711612098990887
1142.0,9.0,6.0,7.621956908174881,0.18838810602354047,1.0,-0.10479293636073649,-0.17389520998523186
1143.0,9.0,5.5,7.339482087385634,0.12337156147694658,1.0,-0.11296035898050792,-0.18904947863297616
1144.0,9.0,6.0,7.722401960006881,0.2435385354916001,1.0,-0.10733643441028201,-0.1769521680183213
1145.0,9.0,6.0,7.810111597062758,0.34333822470548925,1.0,-0.11055365953599837,-0.17713369904181425
1146.0,9.0,6.5,8.158532330931012,0.5011204538353597,1.0,-0.10322596317671139,-0.16617209585760373
1147.0,9.0,6.0,7.524295448493275,0.17390421654354504,1.0,-0.10138400316247703,-0.16848014683819074
1148.0,10.0,6.0,7.534140955531448,0.0657991017740503,1.0,-0.10180859168321249,-0.16961131639693555
1149.0,9.0,5.5,7.321668883007943,0.21984719791624752,1.0,-0.11357010704115993,-0.18776959571239665
1150.0,9.0,6.0,7.626820307871196,0.25134513203732234,1.0,-0.10421355095935572,-0.1734389567283681
1151.0,10.0,6.0,7.8038453326572395,0.1148268983454264,1.0,-0.11140211694825669,-0.17712329631967239
1152.0,10.0,6.5,8.081170871895365,0.09436816722691373,1.0,-0.10069691670503902,-0.162976335076345
1153.0,9.0,6.0,7.530572874694233,0.20941422350426375,1.0,-0.10163823940237833,-0.16948435347366733
1154.0,9.0,5.5,7.321668883007927,0.18425494245704446,1.0,-0.11357010863847004,-0.1877696008279101
1155.0,10.0,6.0,7.714480775374735,0.0698164271414947,1.0,-0.10811251811153075,-0.1765625729264717
1156.0,9.0,6.0,7.705073603640493,0.2604048660911889,1.0,-0.10719521488041704,-0.17362706872711345
1157.0,10.0,6.5,8.07769595690264,0.05434792265382131,1.0,-0.10054985607682823,-0.16267389664082285
1158.0,10.0,5.5,7.469170170198779,0.0959448688887296,1.0,-0.11951267347043594,-0.19468861291961664
1159.0,10.0,6.0,7.732731866554904,0.07051582727475457,1.0,-0.10883072725705768,-0.17938616211321767
1160.0,10.0,6.0,7.81604132410137,0.1755965518793806,1.0,-0.11185024757551038,-0.1791169522648079
1161.0,10.0,6.5,8.086783203988958,0.13613625224196393,1.0,-0.10090803903304042,-0.16390220629420843
1162.0,10.0,6.0,7.940939103689837,0.1284083082518312,1.0,-0.114904633674217,-0.18245845344491768
1163.0,10.0,6.5,8.255231250242309,0.19617579250280742,1.0,-0.10658796319715742,-0.17071135129476553
1164.0,10.0,6.5,8.329228093042424,0.2480753803359975,1.0,-0.10920474879884251,-0.17056679355141316
1165.0,10.0,7.0,8.635203906508847,0.2791610655494668,1.0,-0.1001397360308972,-0.15854899273730003
1166.0,10.0,5.5,7.376007285935653,0.09508485520667248,1.0,-0.11425829523734005,-0.19499594975381437
1167.0,10.0,6.0,7.667959180446181,0.07822291231820351,1.0,-0.10468141145279915,-0.18056739093903978
1168.0,10.0,6.0,7.835424248563269,0.07265446766227504,1.0,-0.11064104555124585,-0.17969198672034373
1169.0,10.0,6.5,8.173624249723831,0.059394586732633696,1.0,-0.10306541483736709,-0.16801116166660884
1170.0,10.0,5.5,7.33920614609009,0.08592897544070849,1.0,-0.114208614602166,-0.19068362081386123
1171.0,10.0,6.0,7.558742914233816,0.06747839027852277,1.0,-0.10100500883424082,-0.17246064993330582
1172.0,10.0,6.0,7.817457057369684,0.12969316167487088,1.0,-0.11108807256532595,-0.17798270053004106
1173.0,10.0,6.5,8.088611400748789,0.10437225136221223,1.0,-0.10030053490217908,-0.1635346058401098
1174.0,10.0,5.5,7.3392061460900955,0.08526520645373961,1.0,-0.11420861656358325,-0.19068362058854138
1175.0,10.0,6.0,7.647324842454822,0.07144702959847819,1.0,-0.10497970603907421,-0.17747895033031577
1176.0,10.0,6.0,7.708231226088699,0.06223318708099941,1.0,-0.10656757340729299,-0.17287541959928168
1177.0,10.0,6.5,8.079656204706524,0.05191393551072448,1.0,-0.09995843274533736,-0.16235092086001926
1178.0,10.0,6.0,7.821567935364259,0.1265028648286722,1.0,-0.1101852096134145,-0.17737716669655282
1179.0,10.0,6.5,8.16434163579186,0.09851567289404389,1.0,-0.10276169630441118,-0.16612366368796455
1180.0,11.0,6.0,7.955981159042566,0.09751174047448899,1.0,-0.11543384693052454,-0.18468924681856447
1181.0,11.0,6.5,8.191577309763211,0.07947053346587339,1.0,-0.10374649949772805,-0.17056150099030626
1182.0,11.0,6.5,8.332635405149103,0.07282390786544993,1.0,-0.1086172921389412,-0.16996909702017773
1183.0,11.0,7.0,8.63777872939798,0.0601367216094341,1.0,-0.09962501639474478,-0.1583691957496101
1184.0,10.0,6.5,8.318596200541204,0.2083199316704989,1.0,-0.10845379445593113,-0.16786102272271683
1185.0,10.0,7.0,8.632089371962426,0.1741653819396266,1.0,-0.0997604950714115,-0.15715531872441907
1186.0,11.0,6.5,8.311048222492024,0.06505063616854641,1.0,-0.10910491146581476,-0.1674365998604623
1187.0,11.0,7.0,8.562528585056144,0.05341421281671832,1.0,-0.0975326276520702,-0.15347335927800596
1188.0,10.0,6.5,8.219799189952047,0.1248761406341581,1.0,-0.10533723218812635,-0.1637491651911377
1189.0,10.0,7.0,8.557705583303367,0.1909143002146858,1.0,-0.09732727056782016,-0.15316431784022205
1190.0,11.0,6.5,8.439428587883109,0.07395641145976702,1.0,-0.11240375390672619,-0.17345176606804574
1191.0,11.0,7.0,8.71995704198146,0.06074648579342623,1.0,-0.10277113880719344,-0.16207021059078588
1192.0,11.0,7.0,8.844394764748332,0.14631123084185388,1.0,-0.1072260841496852,-0.16145801690975306
1193.0,11.0,7.5,9.124225492553393,0.12139665642452532,1.0,-0.09731695399245055,-0.15006020342310547
1194.0,9.0,4.5,6.495111551176787,0.1360772492030392,1.0,-0.12500000071551312,-0.22677627120667265
1195.0,9.0,5.0,6.897448955092776,0.09810973445603857,1.0,-0.11913476179936228,-0.2083051444441258
1196.0,10.0,5.5,7.3358676748163045,0.09316819362569354,1.0,-0.1157213113436342,-0.19403129636779073
1197.0,9.0,5.0,6.7228398566901895,0.08280142399487203,1.0,-0.1132865632757442,-0.20013122953558665
1198.0,9.0,5.5,7.102091888988761,0.11570991060208953,1.0,-0.10662405514878057,-0.185093038909454
1199.0,9.0,5.0,7.043074643148151,0.2237199178578248,1.0,-0.12499999714482327,-0.21099145363013175
1200.0,9.0,5.5,7.350800865314742,0.29204456699895653,1.0,-0.11634723772986802,-0.19625226859742254
1201.0,9.0,5.5,7.3481107419065435,0.22942282025642885,1.0,-0.11521883504040983,-0.19396393181599816
1202.0,10.0,6.0,7.730157329481396,0.06775351209375866,1.0,-0.10916073778272417,-0.18108633567923352
1203.0,8.0,4.5,6.445409674681546,0.2594758468637592,1.0,-0.1249999930232245,-0.2224514477364428
1204.0,9.0,5.0,6.873073450227603,0.09757752459241704,1.0,-0.11817803308071108,-0.20442938575612934
1205.0,10.0,5.5,7.318480497193509,0.09314865443668835,1.0,-0.11502192192652523,-0.1910281776576659
1206.0,9.0,5.0,6.855097799208685,0.08864146136171736,1.0,-0.11906435696427634,-0.20369403546019213
1207.0,9.0,5.5,7.203542491603315,0.18866670548308279,1.0,-0.11132244950827423,-0.18840451396041769
1208.0,9.0,5.0,6.873073450227602,0.15217048906985295,1.0,-0.11817803187644364,-0.20442937729850846
1209.0,9.0,5.5,7.2231850839025356,0.18211805310372906,1.0,-0.11080333647410873,-0.19042698583971485
1210.0,9.0,5.5,7.330842405356101,0.18196346741976427,1.0,-0.11454695379111436,-0.19110349146846142
1211.0,10.0,6.0,7.718096263424037,0.06788757118782031,1.0,-0.10868225653296004,-0.17874880913656224
1212.0,10.0,5.0,6.999419636146912,0.12312190610448825,1.0,-0.12499999985961754,-0.2069413520918159
1213.0,10.0,5.5,7.211147151022813,0.09370732611230262,1.0,-0.11166292193945604,-0.18888366449718996
1214.0,10.0,5.5,7.311702737493222,0.08973705888122648,1.0,-0.11513697872885754,-0.18948489963678916
1215.0,10.0,6.0,7.619076254096459,0.06717184506653044,1.0,-0.10537080214336388,-0.1744291632970383
1216.0,10.0,5.5,7.446473022722654,0.1621706551731556,1.0,-0.11933610976359915,-0.19341311204750317
1217.0,10.0,6.0,7.724858506952099,0.1266058949693732,1.0,-0.10896604025162922,-0.17944018184967256
1218.0,10.0,6.0,7.81309363177389,0.11992397723648007,1.0,-0.11195668688398117,-0.1801046738062155
1219.0,10.0,6.5,8.15541007410213,0.14181067896268534,1.0,-0.10400549998220072,-0.16771607350800027
1220.0,9.0,5.5,7.339206146090095,0.2045981505508695,1.0,-0.11420861664474821,-0.1906836197855823
1221.0,10.0,6.0,7.726794130937994,0.062475479510117136,1.0,-0.10857736806124273,-0.17894691041396307
1222.0,9.0,6.0,7.7284288198698405,0.30871711766433424,1.0,-0.10803108606554315,-0.17794137313642422
1223.0,10.0,6.5,8.091857378668852,0.10752185747477587,1.0,-0.10106254261342738,-0.16547158385136015
1224.0,9.0,5.5,7.190764806236108,0.1064734400693963,1.0,-0.10813539940433191,-0.18112549374803114
1225.0,9.0,6.0,7.611230551760495,0.21207938369310278,1.0,-0.10364181940224364,-0.1708437532190175
1226.0,9.0,6.0,7.6956061332025625,0.26169365606834555,1.0,-0.10686324427078026,-0.1720982723779237
1227.0,10.0,6.5,8.07128490572417,0.05449935330697297,1.0,-0.10032716671152568,-0.16143910388388993
1228.0,10.0,5.5,7.304116179125446,0.08215637888494098,1.0,-0.11417673065404683,-0.18649095321871226
1229.0,10.0,6.0,7.618237431691645,0.06145586060224214,1.0,-0.10491004054791547,-0.17281432812269004
1230.0,10.0,6.0,7.69881438794841,0.10807670914703307,1.0,-0.10798439807206155,-0.17369500196400148
1231.0,10.0,6.5,8.00337761798494,0.0836157882167198,1.0,-0.0980418130472259,-0.15886103639456076
1232.0,10.0,6.0,7.7945979617776775,0.11217415440568011,1.0,-0.1102954003210526,-0.17449751306738714
1233.0,10.0,6.5,8.148610941829695,0.13561408584544413,1.0,-0.10308190821032587,-0.16416324454224224
1234.0,10.0,6.5,8.220077358801733,0.15479111609005652,1.0,-0.10571631537507686,-0.1649378151904273
1235.0,10.0,7.0,8.554688792595925,0.20627836530205887,1.0,-0.09749157124664647,-0.15341224749178073
1236.0,10.0,6.0,7.817457057369685,0.0659322808872336,1.0,-0.11108807560539487,-0.17798269715709206
1237.0,10.0,6.5,8.163946823584023,0.16267075912174184,1.0,-0.10362405223096438,-0.16696283698446363
1238.0,10.0,6.0,7.803931619485209,0.11671185261119049,1.0,-0.11062695200120647,-0.1756884067943169
1239.0,10.0,6.5,8.154765831788184,0.1441035500966506,1.0,-0.10330820132773066,-0.1650778686208324
1240.0,11.0,6.0,7.923116307007084,0.08865720290958025,1.0,-0.11540996779025474,-0.18101401208299456
1241.0,11.0,6.5,8.1726313194203,0.07318214788818436,1.0,-0.103985412812721,-0.16771638029643254
1242.0,11.0,6.5,8.315505568109778,0.0666820860217911,1.0,-0.10896086848028996,-0.16811907049242175
1243.0,11.0,7.0,8.627755387726328,0.055795834962250206,1.0,-0.10004637488901305,-0.15701379195256562
1244.0,11.0,6.5,8.314267313080764,0.06401325112318729,1.0,-0.10853087455582767,-0.16686265215111792
1245.0,11.0,7.0,8.629395809347695,0.0533893992868453,1.0,-0.09983733610113604,-0.15635352076266795
1246.0,11.0,7.0,8.750160492693114,0.09129019245270674,1.0,-0.10430499991882135,-0.15703693436946323
1247.0,11.0,7.5,9.055088586352012,0.07561742618181536,1.0,-0.09510435653364653,-0.14591062294251808
1248.0,10.0,5.5,7.650834162487106,0.2627092756961903,1.0,-0.12499999486805934,-0.20205114392126472
1249.0,10.0,6.0,7.869259116804706,0.20144141876847196,1.0,-0.11339720595999322,-0.18728916014405725
1250.0,10.0,6.0,7.968827880910226,0.18585767985254054,1.0,-0.11590703842704313,-0.1863164047094027
1251.0,10.0,6.5,8.273412307654159,0.23159185583461525,1.0,-0.107264427826302,-0.17380628831785452
1252.0,9.0,5.5,7.321668883007928,0.15231751136170119,1.0,-0.11357010834814149,-0.18776960059533607
1253.0,10.0,6.0,7.714480775374746,0.06185596143829214,1.0,-0.10811249963153213,-0.17656257597806674
1254.0,10.0,5.5,7.486381904253143,0.1695592596012599,1.0,-0.11876653135626905,-0.19550995702711108
1255.0,10.0,6.0,7.751235064697774,0.13426729090167677,1.0,-0.10842263700862781,-0.18141482672079587
1256.0,10.0,6.0,7.953288595472053,0.12468920469172712,1.0,-0.1153472107762812,-0.184006060093786
1257.0,10.0,6.5,8.26302576433554,0.18862483527648272,1.0,-0.1068802695511022,-0.17186296633707113
1258.0,10.0,5.5,7.44904579789616,0.1550891077801249,1.0,-0.11876578643012038,-0.19169242660957672
1259.0,10.0,6.0,7.7306296061696695,0.12394902923577782,1.0,-0.10875846267309824,-0.17870210278262394
1260.0,10.0,6.0,7.81536477352123,0.10868502228349367,1.0,-0.11102682446309844,-0.17740120329684073
1261.0,10.0,6.5,8.16208174267238,0.1273711632605497,1.0,-0.1035721640310594,-0.1663340864285857
1262.0,11.0,5.5,7.610680084695075,0.14012811820516646,1.0,-0.12500000153868168,-0.19847187204151054
1263.0,11.0,6.0,7.74273930139206,0.10684929244747463,1.0,-0.10927228333502302,-0.1796341313791435
1264.0,11.0,6.0,7.935302795994168,0.10030699211732813,1.0,-0.11586139092718611,-0.18258166291114925
1265.0,11.0,6.5,8.172077808791766,0.07603290869531126,1.0,-0.10396849398747424,-0.16754420660361327
1266.0,11.0,6.0,8.06781482050098,0.18481739547271675,1.0,-0.11978689656539353,-0.18665088119527212
1267.0,11.0,6.5,8.272537032590527,0.1465133843715181,1.0,-0.10727082124254321,-0.17253485371703914
1268.0,11.0,6.5,8.441355782048692,0.13508513189472343,1.0,-0.11289217889016555,-0.17463428852456772
1269.0,11.0,7.0,8.717785427256107,0.10744425384548183,1.0,-0.10298927911141896,-0.16244810468581483
1270.0,10.0,6.5,8.357729521509599,0.24719958524153607,1.0,-0.10980433791146668,-0.17389841078339352
1271.0,10.0,7.0,8.654690790680213,0.34818132830462356,1.0,-0.10055019461705729,-0.16108070652862427
1272.0,10.0,6.5,8.326785853861951,0.24526251912216582,1.0,-0.10873352188198072,-0.1689592949902491
1273.0,10.0,7.0,8.636130074335165,0.2744398421299201,1.0,-0.09991381710711979,-0.15761367320688813
1274.0,10.0,6.5,8.227095403597502,0.15237377954707224,1.0,-0.10558573254523206,-0.16482577084774008
1275.0,10.0,7.0,8.56138904228319,0.20210443197780326,1.0,-0.09746494233566164,-0.15363086553183938
1276.0,11.0,6.5,8.329421966612543,0.1289565624291653,1.0,-0.10975575117542494,-0.17022481125809924
1277.0,11.0,7.0,8.57083955011598,0.0993130213570483,1.0,-0.0978309332676636,-0.15471461314968837
1278.0,11.0,6.5,8.427527239922952,0.135750613571037,1.0,-0.11201044587144683,-0.17166580922437247
1279.0,11.0,7.0,8.712153409428424,0.10694683753316547,1.0,-0.1025140616742962,-0.1605686720578487
1280.0,11.0,7.0,8.851626368233305,0.18332402671405243,1.0,-0.1074657933025671,-0.1624612886899812
1281.0,11.0,7.5,9.127756105298445,0.14793499097166943,1.0,-0.09744196742249565,-0.15051235301653737
1282.0,12.0,6.5,8.545076546051131,0.10291821686167815,1.0,-0.11646629189462541,-0.17662465188158663
1283.0,12.0,7.0,8.729662579153716,0.08342304706509884,1.0,-0.10317300721414101,-0.16259558582322362
1284.0,12.0,7.0,8.94051852197317,0.07613061742372551,1.0,-0.11029983366859325,-0.1647274486468833
1285.0,12.0,7.5,9.194962395272281,0.06320108653493824,1.0,-0.09969357210911632,-0.15336145337489382
1286.0,12.0,7.5,9.374811450980134,0.10712513718130431,1.0,-0.10607399863775552,-0.15527602820325592
1287.0,12.0,8.0,9.627504909218228,0.08759984988875713,1.0,-0.09533681093768337,-0.14357673378874974
1288.0,10.0,5.5,7.437467196184578,0.24272714820982558,1.0,-0.11797275916751176,-0.19027729571268875
1289.0,10.0,5.5,7.3433454773626,0.09537874501142987,1.0,-0.11532780426014051,-0.19321568214735307
1290.0,9.0,5.5,7.3519786662774065,0.31839154276411796,1.0,-0.11342056972408593,-0.19044999583551045
1291.0,10.0,6.0,7.830377763809031,0.17189021034053167,1.0,-0.11128822543233144,-0.17975345908634863
1292.0,10.0,5.5,7.370224972715777,0.10597767165357339,1.0,-0.11542128767704914,-0.19520060592147886
1293.0,10.0,6.0,7.747950236194421,0.14032963443462915,1.0,-0.1088037151676674,-0.18095473745992735
1294.0,10.0,5.5,7.490593880287778,0.2581402424683359,1.0,-0.11800349294478217,-0.19363251102708534
1295.0,10.0,6.0,7.854437671032971,0.19438592439620445,1.0,-0.11134440702058014,-0.18182184182180633
1296.0,10.0,6.5,8.265822597470041,0.2628207795764993,1.0,-0.10644088717528297,-0.17099855113943607
1297.0,11.0,5.5,7.6386125282730655,0.14960376590656616,1.0,-0.12499999998868867,-0.1998949757487808
1298.0,11.0,6.0,7.859111236450891,0.11106746070669328,1.0,-0.11267349320200976,-0.18342957595271708
1299.0,11.0,6.5,8.188013070261714,0.08121452055466177,1.0,-0.10400951004915886,-0.16957309930117148
1300.0,11.0,6.0,8.074676317870402,0.28548658533401855,1.0,-0.11916451115381052,-0.18565448184604197
1301.0,11.0,6.5,8.36306020485848,0.21645293249930264,1.0,-0.10971192894661032,-0.17351665161028745
1302.0,11.0,7.0,8.724017896627856,0.16298494793784546,1.0,-0.10272147972559251,-0.1625052775682048
1303.0,10.0,6.5,8.084468896914396,0.14102230365817484,1.0,-0.09965854349217092,-0.16137205253150463
1304.0,10.0,6.5,8.028794693658444,0.1004983742881712,1.0,-0.09776720036277585,-0.1621286055543543
1305.0,10.0,6.5,8.16773205567173,0.13924839387157623,1.0,-0.1020539550840623,-0.16418283906306338
1306.0,10.0,7.0,8.57373734281411,0.20144959208408675,1.0,-0.09685914323430181,-0.15424024951174875
1307.0,11.0,6.5,8.182070976797156,0.07551007638345317,1.0,-0.10338915957600373,-0.16744424094920649
1308.0,11.0,7.0,8.519236260703261,0.053111097568912066,1.0,-0.09507046469377628,-0.1530805367907513
1309.0,11.0,6.5,8.334748112465928,0.2042608523722131,1.0,-0.10786294455064316,-0.16733962060260982
1310.0,11.0,7.0,8.70933689519547,0.15405202209650898,1.0,-0.10160730436650821,-0.1583735929393398
1311.0,11.0,7.5,9.0720321451211,0.11200339486555749,1.0,-0.0947425037601591,-0.14758834375804858
1312.0,8.0,5.5,7.195111569511293,0.6365469755358336,1.0,-0.10796656478014635,-0.18205869463076801
1313.0,8.0,5.5,7.082344894412283,0.38025598838672003,1.0,-0.10418359978446615,-0.17763817396596318
1314.0,9.0,5.5,7.106572667192155,0.1651870649324714,1.0,-0.1032787245866024,-0.1782172234035735
1315.0,9.0,6.0,7.62549580778869,0.244559085588942,1.0,-0.10271731806888072,-0.1704534497926623
1316.0,9.0,5.5,7.079401085581678,0.11517118906547737,1.0,-0.10511751314595706,-0.17899890168879432
1317.0,9.0,5.5,7.1919684471215,0.10877887099267375,1.0,-0.10897908380639461,-0.18313620425716334
1318.0,9.0,5.5,7.135513373504422,0.06738743390887188,1.0,-0.10522048786690998,-0.18653725733469345
1319.0,9.0,5.5,7.2053646759121275,0.06933384405471307,1.0,-0.1086186196929456,-0.18380718549310082
1320.0,9.0,6.0,7.624001284486539,0.221471128343033,1.0,-0.10353424069657503,-0.1721197028417071
1321.0,9.0,5.5,7.22103799011076,0.1236584417513945,1.0,-0.10802841374733346,-0.18473630608967972
1322.0,9.0,6.0,7.722167824346428,0.330083371996095,1.0,-0.10677768878339522,-0.17546892479707665
1323.0,10.0,5.5,7.385647106092904,0.09696534279510675,1.0,-0.11369618483541236,-0.1942863438771315
1324.0,10.0,6.0,7.7708906717737705,0.08033838414249977,1.0,-0.10772052115424342,-0.18240875518793628
1325.0,10.0,6.0,7.736030963073155,0.07693704895343477,1.0,-0.10649998236406966,-0.17650075396611015
1326.0,10.0,6.5,8.171657163984927,0.0625738865566739,1.0,-0.10247741967266061,-0.16676642349440926
1327.0,9.0,5.5,7.077440448743852,0.05667884769749693,1.0,-0.10506639681603723,-0.17831056143221288
1328.0,9.0,5.5,7.009519991704266,0.057149214737297664,1.0,-0.10087205328433796,-0.1774008587512067
1329.0,9.0,5.5,7.186283324474877,0.11880425844820786,1.0,-0.10910663135988556,-0.18175492618865294
1330.0,9.0,6.0,7.526988860044712,0.17500005421185832,1.0,-0.10025199788662727,-0.16662473063096186
1331.0,9.0,5.5,7.2017197877258985,0.11427022339639802,1.0,-0.1085244205136908,-0.18270751446392616
1332.0,9.0,6.0,7.621827514620956,0.20959931715988278,1.0,-0.10348186027366754,-0.17140019685503038
1333.0,10.0,5.5,7.349125768583455,0.08709424023234055,1.0,-0.11367149033809858,-0.19017369776954132
1334.0,10.0,6.0,7.652740480270513,0.06907434804559463,1.0,-0.10385253732124751,-0.17541572106537093
1335.0,10.0,6.0,7.717213192000716,0.0709295679393509,1.0,-0.10687919261546466,-0.17424192658902246
1336.0,10.0,6.5,8.084308964255614,0.05546692821205024,1.0,-0.09963729384481632,-0.16216129105006316
1337.0,10.0,5.5,7.493013283687957,0.1651682931267276,1.0,-0.11807487568619533,-0.19425022301325853
1338.0,10.0,6.0,7.85728719496665,0.18933758393189265,1.0,-0.11142947499144887,-0.18266396739242202
1339.0,10.0,6.0,7.729123013730026,0.1285083404179814,1.0,-0.1063367544293065,-0.17450534983388513
1340.0,10.0,6.5,8.16733733248243,0.1479229207972588,1.0,-0.10237798606745362,-0.16542551506235445
1341.0,11.0,6.0,7.965946308603654,0.09915795821389713,1.0,-0.11494792669473085,-0.18440529331660233
1342.0,11.0,6.5,8.28066858050134,0.08094188917244806,1.0,-0.10624010297639952,-0.1725517794039989
1343.0,11.0,6.5,8.252715352373182,0.07766516862292526,1.0,-0.10529976389784707,-0.16789304468817845
1344.0,11.0,7.0,8.639469972045747,0.06329081052397119,1.0,-0.09921771495391508,-0.1579723194799613
1345.0,9.0,6.5,8.069624719330783,0.4158851267764907,1.0,-0.09988298824379417,-0.16038925505235713
1346.0,10.0,6.5,8.260132678377806,0.26094155862667767,1.0,-0.10582088454328972,-0.16942943920670545
1347.0,10.0,6.5,8.235139717290485,0.06001778573189318,1.0,-0.10498849774639865,-0.16546122304064154
1348.0,10.0,7.0,8.63242728557641,0.20502069735046535,1.0,-0.09941055315145955,-0.1565321009132325
1349.0,10.0,6.5,7.99194431382557,0.04596113831246223,1.0,-0.09728467364949893,-0.15582519934792485
1350.0,10.0,6.5,8.168568041136588,0.15407713757783403,1.0,-0.10289548085984601,-0.1654106690361467
1351.0,10.0,6.5,8.226356719260025,0.13738764397687658,1.0,-0.10556413707060677,-0.16466303126944723
1352.0,10.0,7.0,8.56151752328955,0.19482510873979653,1.0,-0.09712648786193855,-0.15291969502939584
1353.0,11.0,6.5,8.353175585989913,0.0720931050740545,1.0,-0.10966040899527434,-0.17267688089569633
1354.0,10.0,6.5,8.246940669665173,0.1495469359501091,1.0,-0.10541240332934404,-0.1667759349086347
1355.0,11.0,7.0,8.63880019253415,0.05924696336070537,1.0,-0.09966852066864057,-0.15699197119625127
1356.0,11.0,6.5,8.447356214369727,0.07838446010407885,1.0,-0.11213186931423663,-0.17324290814438403
1357.0,11.0,7.0,8.796179167724695,0.17927944248004285,1.0,-0.10506766781670715,-0.16323748324608725
1358.0,11.0,7.0,8.774817753976686,0.06085505353495671,1.0,-0.10436252062071036,-0.1599331467988559
1359.0,11.0,7.5,9.12637491130909,0.14386840278010932,1.0,-0.09705554536214357,-0.1498423889489738
1360.0,10.0,5.5,7.478358958114615,0.17333884648820752,1.0,-0.11944076783398277,-0.19654442807522918
1361.0,10.0,5.5,7.343345477362588,0.09408126672604517,1.0,-0.11532781428190494,-0.19321569585703807
1362.0,9.0,5.5,7.220370334591495,0.1625719636976024,1.0,-0.1100314156687142,-0.18826960641623883
1363.0,9.0,5.5,7.5260029860773585,0.4111532629199842,1.0,-0.12024744294740436,-0.20092879413612189
1364.0,10.0,6.0,7.859002228878466,0.12585017335485937,1.0,-0.11233306459937278,-0.1847000341622181
1365.0,9.0,5.5,7.1020775754350876,0.10139483345730657,1.0,-0.10598458698234531,-0.1833715814943282
1366.0,9.0,5.5,7.370224972715782,0.2687808965208645,1.0,-0.11542123138891423,-0.19520052297545237
1367.0,9.0,5.5,7.370224972715776,0.22488190989561904,1.0,-0.1154212293020092,-0.19520052296826235
1368.0,10.0,6.0,7.747950236194429,0.06409194103610269,1.0,-0.10880371646533338,-0.18095475079661089
1369.0,10.0,5.5,7.239766606918863,0.09853844415279889,1.0,-0.1099264061823917,-0.18853184809691695
1370.0,10.0,6.0,7.648335970594651,0.07181195865594475,1.0,-0.10444876697037767,-0.175987817553384
1371.0,10.0,5.5,7.679322777265583,0.26418913577358494,1.0,-0.12499999732103816,-0.20337553913277584
1372.0,10.0,6.0,7.996185905936851,0.26259227581142297,1.0,-0.11694437916482042,-0.18987953866705742
