graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,gamma_1
60.0,8.0,4.999999999999999,6.260673039366363,0.08260605965077158,1.0,-0.10055146898128824,-0.1686621868950938
61.0,6.0,3.4999999999999996,5.136459241000673,0.46766597892344897,1.0,-0.12499999999161564,-0.24076819909349528
62.0,7.0,3.9999999999999996,5.4911554824307105,0.18795383673778987,1.0,-0.117510467204845,-0.2126327805241275
63.0,7.0,3.9999999999999996,5.717384025217355,0.3061564939373611,1.0,-0.12500001031264873,-0.22301009324171434
64.0,7.0,4.499999999999999,5.979853076727705,0.4812361144840564,1.0,-0.11292751257418636,-0.19805654806525977
65.0,7.0,3.9999999999999996,5.317170840657297,0.09678705934507298,1.0,-0.110125500032526,-0.20002897561403588
66.0,7.0,3.9999999999999996,5.335932281654619,0.11340502937526514,1.0,-0.11109087433926655,-0.20511896971767832
67.0,7.0,3.9999999999999996,5.497539463632186,0.18849254348203848,1.0,-0.11648733791319205,-0.2097403613898352
68.0,7.0,4.499999999999999,5.837125562151465,0.28397724249742007,1.0,-0.10704216494141873,-0.18729416713378894
69.0,8.0,3.9999999999999996,5.669276238506884,0.1651678401073884,1.0,-0.12500000263885336,-0.21773039748466083
70.0,8.0,4.499999999999999,5.845663411815725,0.12140513332177336,1.0,-0.10748358606225597,-0.18858796562984398
71.0,8.0,4.499999999999999,6.106075895121778,0.21876694963800472,1.0,-0.11809359171970517,-0.19963505651595576
72.0,8.0,4.999999999999999,6.366144172217375,0.1668303842254951,1.0,-0.10491737889120752,-0.17676683592636466
73.0,8.0,4.499999999999999,5.963140896480582,0.1074670695165609,1.0,-0.11186379169297526,-0.19086964860916247
74.0,8.0,4.999999999999999,6.276064940922752,0.08675822891138607,1.0,-0.10076764894048511,-0.17054757299721743
75.0,9.0,4.999999999999999,6.579622009385483,0.1226067939695444,1.0,-0.11353471455782445,-0.18297342367228916
76.0,9.0,5.499999999999999,6.827198466386548,0.09552920847316687,1.0,-0.0998215203382426,-0.16255722783969007
77.0,8.0,4.499999999999999,6.315460943534721,0.355284090238662,1.0,-0.1249999992850629,-0.20978468975307363
78.0,8.0,4.999999999999999,6.503925241575262,0.2693732026292096,1.0,-0.10997842590941506,-0.18705424086461994
79.0,8.0,4.499999999999999,6.107800600170829,0.20940787772890618,1.0,-0.11738577564741806,-0.19700945083675803
80.0,8.0,4.999999999999999,6.37262010827155,0.16416503457710724,1.0,-0.10473583357493857,-0.17612054280700656
81.0,9.0,4.499999999999999,6.272404405834013,0.1876654914801304,1.0,-0.12500002056710682,-0.20515159431358354
82.0,9.0,4.999999999999999,6.3837782231114915,0.13705830804574964,1.0,-0.1052966123252146,-0.17731691393742477
83.0,9.0,4.999999999999999,6.723750640336556,0.24840390166414478,1.0,-0.11874444228282652,-0.18988123650792912
84.0,9.0,5.499999999999999,6.919857399634072,0.1914384988180809,1.0,-0.10346281971550458,-0.1687347835461541
85.0,10.0,5.499999999999999,7.2004174900176725,0.14164870736990415,1.0,-0.11493100967980385,-0.17708853771770663
86.0,10.0,5.999999999999999,7.389093231189186,0.10788633644643253,1.0,-0.0993151778439957,-0.15686133005432223
87.0,7.0,3.4999999999999996,5.1364592410006775,0.16478829566488087,1.0,-0.12500002749569497,-0.24076816359168962
88.0,6.0,3.4999999999999996,4.873245288803192,0.25795095624526243,1.0,-0.11402933670392755,-0.22212698443164153
89.0,6.0,3.4999999999999996,4.92286618268996,0.2859371137722738,1.0,-0.11410525801047638,-0.22919569147944285
90.0,6.0,3.9999999999999996,5.348869525432402,0.5237209912954002,1.0,-0.10862215200405952,-0.20144582007179762
91.0,7.0,3.9999999999999996,5.5424719133741664,0.33545162671137474,1.0,-0.11655253949290657,-0.21593910748993494
92.0,7.0,3.9999999999999996,5.348869525432405,0.10841052166888474,1.0,-0.10862213518069343,-0.20144584775004773
93.0,7.0,3.4999999999999996,5.192541141093659,0.18448343057240393,1.0,-0.1250000194421491,-0.24568736537894703
94.0,7.0,3.9999999999999996,5.3900182278980076,0.12078139323537031,1.0,-0.10865026289491303,-0.20841622010212837
95.0,7.0,4.499999999999999,5.857510047806561,0.22944974315775055,1.0,-0.10543788469361862,-0.1877169631961855
96.0,8.0,3.9999999999999996,5.767426591735541,0.19621841364525175,1.0,-0.12499999994032643,-0.22805329648688463
97.0,8.0,4.499999999999999,6.012681643111153,0.13976903421111753,1.0,-0.11158401586647752,-0.1997710398798422
98.0,8.0,4.999999999999999,6.381771829177364,0.09920114743194733,1.0,-0.10340362232233348,-0.17756226438318976
99.0,7.0,4.499999999999999,5.846003309042098,0.2718319498489578,1.0,-0.10672303724973368,-0.18671085329453022
100.0,8.0,4.499999999999999,6.127539762238962,0.21684889404556626,1.0,-0.11826389331670907,-0.20056478003486197
101.0,8.0,4.499999999999999,5.840648587442868,0.11130832867155495,1.0,-0.10654157830746452,-0.18430790217593782
102.0,7.0,4.499999999999999,5.9970122936449854,0.47698087352075375,1.0,-0.11180207664194862,-0.1956258893695324
103.0,8.0,4.999999999999999,6.382515608447691,0.1612323269762128,1.0,-0.10451724501816521,-0.1761886556402611
104.0,8.0,4.499999999999999,6.345006289729622,0.1365612324875402,1.0,-0.1250000021631535,-0.21115503404328906
105.0,8.0,4.999999999999999,6.624226052519732,0.3885666442734362,1.0,-0.11405409754644272,-0.18933344608932431
106.0,8.0,5.499999999999999,6.926266348631611,0.5202101489459281,1.0,-0.10310478620022147,-0.16889424388298932
107.0,7.0,3.4999999999999996,5.082043829541137,0.14890568002699306,1.0,-0.12500000215230267,-0.23524774086108882
108.0,6.0,3.4999999999999996,5.13645924100068,0.467728633050042,1.0,-0.12500000138914372,-0.24076823163471148
109.0,7.0,3.9999999999999996,5.497539463632186,0.18261337872978853,1.0,-0.11648734279078964,-0.20974036099522803
110.0,7.0,3.4999999999999996,5.192541141093657,0.18706420768020632,1.0,-0.1250000010821679,-0.24568734810611506
111.0,7.0,3.9999999999999996,5.542471913374174,0.1331539573674037,1.0,-0.11655253349666017,-0.21593912118550276
112.0,7.0,4.499999999999999,5.974508154249863,0.33697927399584593,1.0,-0.11154196737920644,-0.1937283165177869
113.0,7.0,3.9999999999999996,5.349116476609866,0.10211082151533349,1.0,-0.11046399280376785,-0.2047513773308707
114.0,7.0,3.9999999999999996,5.523520381836885,0.23282498524818895,1.0,-0.11774924695623266,-0.21532842941821176
115.0,7.0,3.9999999999999996,5.36938419654636,0.11010983191029222,1.0,-0.10955469624677201,-0.20660336544921487
116.0,7.0,4.499999999999999,5.851486151598066,0.29481051249900925,1.0,-0.10664037090347557,-0.18829036798980356
117.0,8.0,3.9999999999999996,5.717384025217354,0.1774041134332322,1.0,-0.12499999995846126,-0.22301004421601903
118.0,8.0,4.499999999999999,5.9918327898524035,0.12756601567509077,1.0,-0.11232107744316375,-0.19751145796384492
119.0,8.0,4.999999999999999,6.373265833536205,0.09158150587532538,1.0,-0.10428462925542485,-0.17696486645126444
120.0,7.0,4.499999999999999,5.980251205101285,0.32170769466115734,1.0,-0.11107267094458223,-0.19215909438158107
121.0,7.0,4.999999999999999,6.376304863943055,0.6042539456667623,1.0,-0.10421497012432698,-0.17546192248790402
122.0,7.0,4.499999999999999,5.745773170640041,0.24555031557605966,1.0,-0.10247551401074625,-0.18345617423996644
123.0,8.0,4.499999999999999,5.977951032385658,0.1138583444727942,1.0,-0.11255800577780331,-0.1937700865566959
124.0,7.0,4.499999999999999,5.860758941897463,0.28726022486140745,1.0,-0.10634060709136804,-0.1879229001813496
125.0,8.0,4.999999999999999,6.286669698300644,0.08892498795136519,1.0,-0.10060747281099802,-0.17117149393717954
126.0,8.0,4.499999999999999,6.137692006187997,0.11448537552076707,1.0,-0.11752767032447095,-0.1997769965803094
127.0,8.0,4.999999999999999,6.486911346378334,0.22984590757034506,1.0,-0.10886883490313555,-0.1811896401634609
128.0,8.0,5.499999999999999,6.834319550661382,0.29715950038350736,1.0,-0.09951789490200297,-0.16312074146662078
129.0,7.0,3.9999999999999996,5.748107567835996,0.34472176969430396,1.0,-0.12500000255212373,-0.22380986477135542
130.0,7.0,3.9999999999999996,5.546086334744394,0.11910576076403134,1.0,-0.11548105383885009,-0.21240982142712417
131.0,8.0,3.9999999999999996,5.798379390853363,0.21074547027157042,1.0,-0.12500000052886742,-0.22850100097311155
132.0,8.0,4.499999999999999,6.035942337833161,0.15263393883055743,1.0,-0.11188446329170511,-0.20153561193405115
133.0,8.0,4.499999999999999,6.175901669394408,0.14881327261137295,1.0,-0.11746147011875527,-0.2039950278987947
134.0,8.0,4.999999999999999,6.504675834201715,0.1057409715971752,1.0,-0.10830663346112654,-0.18318254564901287
135.0,8.0,4.499999999999999,5.888381766441372,0.12812447886680534,1.0,-0.10613935282131945,-0.19109119078274867
136.0,8.0,4.499999999999999,6.157769825428435,0.2640763969619778,1.0,-0.1184229584277826,-0.20312254778508163
137.0,8.0,4.999999999999999,6.397198739499977,0.18963535663350628,1.0,-0.10423072810742001,-0.17777406494853346
138.0,7.0,4.499999999999999,5.847065935192076,0.2726852570344145,1.0,-0.10575153876066963,-0.1845993508166779
139.0,8.0,4.499999999999999,6.01449919697658,0.14002212145175308,1.0,-0.11260638505214476,-0.19919180747049067
140.0,8.0,4.499999999999999,6.008280017671756,0.12444888091695885,1.0,-0.11121095015322612,-0.19510836935899425
141.0,8.0,4.999999999999999,6.389942376825655,0.09165492590315234,1.0,-0.1038999511305092,-0.1766698731333561
142.0,9.0,4.499999999999999,6.345006289729619,0.20875539313564132,1.0,-0.12499999880745545,-0.21115503524829557
143.0,9.0,4.999999999999999,6.5258081062822235,0.15369987875335112,1.0,-0.1092346327941011,-0.18670908276558038
144.0,9.0,4.999999999999999,6.636209970349995,0.1485574693308818,1.0,-0.11353710369755106,-0.18928190308330206
145.0,9.0,5.499999999999999,6.9342504400189755,0.10943765699265437,1.0,-0.10260733730880371,-0.1695569398657463
146.0,8.0,5.499999999999999,6.928656898820078,0.29469428143760035,1.0,-0.10274674221288767,-0.16821970483264867
147.0,9.0,5.499999999999999,6.845589878364887,0.10108309633121976,1.0,-0.09960157002486678,-0.16350617887232866
148.0,8.0,5.499999999999999,6.842255227744908,0.30445374814223986,1.0,-0.09943048699678617,-0.16329357140519715
149.0,9.0,4.999999999999999,6.772611294972306,0.14751567244078292,1.0,-0.11897361496714556,-0.19335403549309627
150.0,9.0,5.499999999999999,7.033721878848342,0.10837054767631057,1.0,-0.10696522087190093,-0.17431034420842598
151.0,9.0,5.499999999999999,7.125322835652655,0.2750445965175722,1.0,-0.11068944384576282,-0.1762016047961315
152.0,9.0,5.999999999999999,7.402415730328304,0.21270534712072847,1.0,-0.09887269267540535,-0.1578930584834582
153.0,7.0,3.9999999999999996,5.523520381836882,0.24061066872519038,1.0,-0.11774924796218478,-0.21532843368695673
154.0,8.0,3.9999999999999996,5.669276238506879,0.1623340999015417,1.0,-0.12499999771192591,-0.2177304171613331
155.0,8.0,4.499999999999999,5.971437193822371,0.11694952626159806,1.0,-0.113047688859177,-0.19523467818004758
156.0,8.0,4.999999999999999,6.364992614570556,0.1693425186975777,1.0,-0.10517945007444192,-0.17645842861775482
157.0,8.0,4.999999999999999,6.278143159064405,0.08654992998353062,1.0,-0.10026395129906732,-0.16891276764858162
158.0,8.0,4.499999999999999,5.9583694967165,0.09687858992286856,1.0,-0.11060933036777519,-0.18733915415471264
159.0,8.0,4.999999999999999,6.363673627875881,0.13617503073446247,1.0,-0.10399748908554331,-0.17235841152151818
160.0,8.0,5.499999999999999,6.74794372421196,0.22796904832956513,1.0,-0.09610592016006879,-0.15604159741932144
161.0,8.0,4.499999999999999,6.157769825428438,0.13554414312214866,1.0,-0.11842295204156555,-0.20312253046351844
162.0,8.0,4.999999999999999,6.4980502930909045,0.2561324269439914,1.0,-0.10936570292856097,-0.1832772980880762
163.0,8.0,3.9999999999999996,5.699629522111641,0.1695688432496202,1.0,-0.12499999985057451,-0.21888043716243102
164.0,8.0,4.499999999999999,5.9935428931191455,0.13005552016902439,1.0,-0.11331858756182214,-0.19684549803105664
165.0,8.0,4.499999999999999,5.989484581485969,0.11462112966749362,1.0,-0.11196280527593039,-0.1934575424929365
166.0,8.0,4.999999999999999,6.382015271919865,0.1639602009312619,1.0,-0.1047886337803321,-0.17625719862880734
167.0,9.0,4.499999999999999,6.301361507884941,0.19051750185652627,1.0,-0.12500000119528065,-0.20672486519005442
168.0,9.0,4.999999999999999,6.505213106511109,0.14209207943584604,1.0,-0.10971697961875192,-0.18388497958446479
169.0,9.0,4.999999999999999,6.617179141123021,0.13676474057994942,1.0,-0.11415826087943592,-0.1874264448875571
170.0,9.0,5.499999999999999,6.925030093826314,0.10211195232555878,1.0,-0.10329706470851983,-0.16854648615428344
171.0,8.0,5.499999999999999,6.761889271288289,0.24214866874200347,1.0,-0.0962408290686274,-0.1580014077495462
172.0,9.0,4.999999999999999,6.610532924345883,0.12604410431113486,1.0,-0.1131535582479118,-0.1843102793443199
173.0,9.0,5.499999999999999,6.925373152675514,0.09461899073168092,1.0,-0.10287198336812091,-0.1671550221854203
174.0,9.0,5.499999999999999,7.011813898172567,0.16908949270329116,1.0,-0.10653321718931019,-0.17012726421993282
175.0,9.0,5.999999999999999,7.324505237588953,0.13090892020450448,1.0,-0.09594017548856024,-0.15252242747677777
176.0,10.0,4.999999999999999,6.9131410145858085,0.2182474276289769,1.0,-0.12500000013907808,-0.1975719000348515
177.0,10.0,5.499999999999999,7.043272739706133,0.16247301427773247,1.0,-0.10742660956492382,-0.17475051288472854
178.0,10.0,5.499999999999999,7.242086506441482,0.15398660248032775,1.0,-0.1150418385518472,-0.1802140010931031
179.0,10.0,5.999999999999999,7.483108479485885,0.11630066028071319,1.0,-0.10205375846297075,-0.1620014849724449
180.0,10.0,5.999999999999999,7.64271688852133,0.20153095658567605,1.0,-0.10853028231616302,-0.16671556380605276
181.0,10.0,6.499999999999999,7.894797035423222,0.15480200907758987,1.0,-0.09589367693219272,-0.14871392991718074
182.0,8.0,4.999999999999999,6.616701097537821,0.3887844685192472,1.0,-0.11302326506440741,-0.1858449961534719
183.0,8.0,4.999999999999999,6.495613849859867,0.23196946746260372,1.0,-0.10856467063667245,-0.18083316202995545
184.0,9.0,4.999999999999999,6.657960676035864,0.16051948128587076,1.0,-0.11374512276881456,-0.19084470008773355
185.0,9.0,5.499999999999999,7.036997543820726,0.1153629279175736,1.0,-0.10645984366713376,-0.17366798622050098
186.0,8.0,4.999999999999999,6.383444034263769,0.1447611698711938,1.0,-0.10418641456420283,-0.1748681831623099
187.0,9.0,4.999999999999999,6.638448680403469,0.14920216866377764,1.0,-0.11435828313256517,-0.1889386963266165
188.0,9.0,4.999999999999999,6.514730814089029,0.1372785687719839,1.0,-0.10848085582566327,-0.181656135146219
189.0,9.0,5.499999999999999,6.935766932418177,0.10177559464326219,1.0,-0.10271140322440696,-0.16773005331686655
190.0,10.0,4.999999999999999,6.9409368187054366,0.22800750152602628,1.0,-0.12499999983457172,-0.1991385081882512
191.0,10.0,5.499999999999999,7.1546930270428035,0.16770106579037222,1.0,-0.11103842533209655,-0.178879262401752
192.0,10.0,5.999999999999999,7.490024028232377,0.1231312619725053,1.0,-0.10176210247999534,-0.16244203800129986
193.0,9.0,5.999999999999999,7.407730240628601,0.07931987144880595,1.0,-0.09866323540633608,-0.15809988215873266
194.0,10.0,5.999999999999999,7.572044570955924,0.12131331722382636,1.0,-0.10519111157252323,-0.16542192923966204
195.0,10.0,6.499999999999999,7.901213446209548,0.08597469672348557,1.0,-0.09574900093334185,-0.1493153929972035
196.0,9.0,4.999999999999999,6.612821163369134,0.13096507635001667,1.0,-0.11426488516293318,-0.18660654165436022
197.0,9.0,5.499999999999999,7.028809380650659,0.19947958893640977,1.0,-0.10725245852492096,-0.1731014209808497
198.0,10.0,4.999999999999999,6.901997794471388,0.21079976486591506,1.0,-0.12499999522972056,-0.19539023155824387
199.0,10.0,5.499999999999999,7.13581299515957,0.15659800096374293,1.0,-0.11146138680300259,-0.17667248600631025
200.0,10.0,5.999999999999999,7.480532542323525,0.1160721309972952,1.0,-0.10231040873277757,-0.16125589068238172
201.0,9.0,5.999999999999999,7.332703232266798,0.14532787360253857,1.0,-0.09588199890705555,-0.15307604002883327
202.0,10.0,5.999999999999999,7.47656185504587,0.10759365665537506,1.0,-0.10174668055211226,-0.15942650038786538
203.0,10.0,6.499999999999999,7.833023081982045,0.07770085208564756,1.0,-0.09330268613309534,-0.14442427795848822
204.0,10.0,5.499999999999999,7.2624176577484665,0.16507078546442247,1.0,-0.11519045560316127,-0.1816487651812358
205.0,10.0,5.499999999999999,7.124077051338096,0.1433405003691311,1.0,-0.11033392420500387,-0.1732859496184877
206.0,11.0,5.499999999999999,7.522058335475901,0.24423296368278946,1.0,-0.1250000001091772,-0.18880154436285423
207.0,11.0,5.999999999999999,7.676254878307994,0.18166511707800032,1.0,-0.10915529364289923,-0.16934750038954208
208.0,11.0,5.999999999999999,7.765686204569157,0.1776544605730044,1.0,-0.11248173727714975,-0.17155725288384643
209.0,11.0,6.499999999999999,8.042175637460863,0.13316455001315888,1.0,-0.1012068819465933,-0.1558701750091429
210.0,11.0,6.999999999999999,8.40881854996018,0.09492037663468406,1.0,-0.09351301571670562,-0.14198424228712364
211.0,11.0,6.499999999999999,8.112426909042348,0.130532849401312,1.0,-0.10401225743749325,-0.158013683500231
212.0,12.0,5.999999999999999,8.113558428827597,0.2669118394985926,1.0,-0.12500001015268966,-0.18074567430712216
213.0,12.0,6.499999999999999,8.29154553863717,0.19636832874855015,1.0,-0.11056966404557673,-0.1636817471725325
214.0,12.0,6.999999999999999,8.649083299555716,0.13244632760822203,1.0,-0.13346163103782885,-0.8192143012806191
215.0,12.0,7.499999999999999,8.927341800971277,0.10622762012398068,1.0,-0.09178698842778266,-0.1360784955995807
216.0,6.0,2.9999999999999996,4.552824984374854,0.1490022748285389,1.0,-0.12499999826325607,-0.26772050451341833
217.0,6.0,3.4999999999999996,4.886692499901215,0.25548482715633425,1.0,-0.11371254652744,-0.22590816814801093
218.0,6.0,3.9999999999999996,5.332769188438001,0.47225659717494556,1.0,-0.10801344173475946,-0.20139946705943776
219.0,6.0,4.499999999999999,5.8231232733614835,0.9358229047464279,1.0,-0.10470939792744119,-0.18482685735068288
220.0,6.0,3.9999999999999996,5.326521745149199,0.45394894791407403,1.0,-0.10623552005271467,-0.19263699962321604
221.0,7.0,3.9999999999999996,5.348869525432406,0.09593618123993478,1.0,-0.10862215243155768,-0.2014458214851501
222.0,7.0,4.499999999999999,5.748023848135923,0.22921608102353833,1.0,-0.10086272700063792,-0.1825925339024474
223.0,7.0,4.499999999999999,5.8301799381301445,0.1931803974685229,1.0,-0.10440762172036455,-0.18100351710315388
224.0,7.0,4.999999999999999,6.268461891765683,0.4690804292882835,1.0,-0.09896343998083501,-0.16787846086364808
225.0,6.0,2.9999999999999996,4.6152270373145585,0.17227937748117372,1.0,-0.12500000075075632,-0.27103373442030054
226.0,6.0,3.4999999999999996,4.93373924825199,0.2646053551639002,1.0,-0.11245402350161235,-0.22580149246521036
227.0,6.0,3.4999999999999996,5.192541141093655,0.4586145663441449,1.0,-0.12499999881621678,-0.24568735071959896
228.0,6.0,3.9999999999999996,5.557585637664466,0.8028567242929063,1.0,-0.11525094865296348,-0.21505312802211343
229.0,6.0,3.4999999999999996,4.907438134812411,0.3070376374802808,1.0,-0.11574067773554536,-0.2310528777877449
230.0,6.0,3.4999999999999996,4.885367170156069,0.2356588168676452,1.0,-0.11248079163594368,-0.21952538544949407
231.0,6.0,3.9999999999999996,5.346305105280808,0.5185061524313445,1.0,-0.10854478314223208,-0.2002412471381469
232.0,6.0,3.4999999999999996,4.9228661826899645,0.28004761805504863,1.0,-0.11410528690851629,-0.22919567750534664
233.0,6.0,3.9999999999999996,5.3665339626167174,0.4915318530206273,1.0,-0.10769262549189097,-0.20227314841780877
234.0,7.0,3.4999999999999996,5.136459241000675,0.16378314490840584,1.0,-0.12499999971473089,-0.24076820021982753
235.0,7.0,3.9999999999999996,5.36938419654636,0.11033179824672011,1.0,-0.10955464216086443,-0.2066033622755807
236.0,7.0,3.9999999999999996,5.512988853789134,0.2864366146223033,1.0,-0.115260128564359,-0.20932168811127463
237.0,7.0,4.499999999999999,5.85586092098831,0.20141865692790867,1.0,-0.1053969222961195,-0.18694097102769164
238.0,7.0,3.9999999999999996,5.542471913374171,0.19976654011597905,1.0,-0.11655254011254791,-0.21593910685840678
239.0,7.0,4.499999999999999,5.871851690655864,0.2875980024965117,1.0,-0.10603895979458416,-0.19125220743528648
240.0,7.0,4.499999999999999,5.992672170807878,0.3796015896758392,1.0,-0.11075732879760951,-0.1951090794956828
241.0,7.0,4.999999999999999,6.38060412783791,0.5669470590318642,1.0,-0.10337954473497661,-0.17701428120283372
